series,subseries,date,url,page
Conference & Presentations,Presentations,2020-07-07,https://railroads.dot.gov/elibrary/washington-union-stationexpansion-projectdraft-environmental-impact-statement-and-draft,2
Conference & Presentations,Presentations,2020-12-11,https://railroads.dot.gov/elibrary/fra-office-research-development-and-technology-current-projects-2021,2
Conference & Presentations,Presentations,2021-01-28,https://railroads.dot.gov/elibrary/survey-future-railroad-operations-and-role-automation,2
Conference & Presentations,Presentations,2021-01-28,https://railroads.dot.gov/elibrary/design-and-evaluation-robust-manual-locomotive-operating-mode,2
Conference & Presentations,Presentations,2021-01-28,https://railroads.dot.gov/elibrary/human-error-potential-human-automation-interaction-investigations-performance-locomotive,2
Conference & Presentations,Presentations,2021-05-13,https://railroads.dot.gov/elibrary/federal-railroad-administration-fra-funding-research-programs-webinar-0,2
Conference & Presentations,Presentations,2021-08-25,https://railroads.dot.gov/elibrary/fra-101-who-we-are,2
Conference & Presentations,Presentations,2021-09-21,https://railroads.dot.gov/elibrary/fy21-consolidated-rail-infrastructure-and-safety-improvements-crisi-grants-nofo-webinar,1
Conference & Presentations,Presentations,2021-10-20,https://railroads.dot.gov/elibrary/national-environmental-policy-act-nepa-process-federal-grant-applicants-webinar-0,1
Conference & Presentations,Presentations,2021-10-21,https://railroads.dot.gov/elibrary/fra-101-who-we-are-0,1
Conference & Presentations,Presentations,2021-11-01,https://railroads.dot.gov/elibrary/selection-award-post-selection-process-fra-grants-webinar,1
Conference & Presentations,Presentations,2021-12-03,https://railroads.dot.gov/elibrary/fra-bipartisan-infrastructure-law-state-and-local-elected-officials-listening-session,1
Conference & Presentations,Presentations,2021-12-10,https://railroads.dot.gov/elibrary/fra-office-research-development-and-technology-current-projects-2022,1
Conference & Presentations,Presentations,2021-12-17,https://railroads.dot.gov/elibrary/national-environmental-policy-act-nepa-process-federal-grant-applicants-webinar,1
Conference & Presentations,Presentations,2021-12-17,https://railroads.dot.gov/elibrary/fy-2021-federal-state-partnership-state-good-repair-grant-program-webinar,1
Conference & Presentations,Presentations,2022-02-24,https://railroads.dot.gov/elibrary/corridor-identification-and-development-program-listening-session-presentation-february,1
Conference & Presentations,Presentations,2022-02-28,https://railroads.dot.gov/elibrary/white-house-guidebook-states-local-governments-tribal-nations-territories-webinar-5-rail,1
Conference & Presentations,Presentations,2022-03-08,https://railroads.dot.gov/elibrary/section-106-basics-potential-fra-grantees-webinar,1
Conference & Presentations,Presentations,2022-03-16,https://railroads.dot.gov/elibrary/railroad-crossing-elimination-and-grade-crossing-safety-improvements,1
Conference & Presentations,Presentations,2022-04-29,https://railroads.dot.gov/elibrary/trb-evaluation-response,1
Conference & Presentations,Presentations,2022-05-04,https://railroads.dot.gov/elibrary/preparing-benefit-cost-analysis-webinar,1
Conference & Presentations,Presentations,2023-03-16,https://railroads.dot.gov/elibrary/decarb-down-under-australian-update,1
Conference & Presentations,Presentations,2023-05-06,https://railroads.dot.gov/elibrary/innovative-research-projects-focused-decarbonization,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/efforts-towards-decarbonization-japan,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/uic-mission-and-goals-decarbonization-rail-transportation,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/pathways-decarbonizing-rail-sector-canadian-perspective,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/protecting-public-health-through-rail-decarbonization,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/department-energys-goals-transportation-decarbonization,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/hydrogen-and-battery-how-stadlers-alternative-propulsion-products-make-us-rail-more,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/bnsf-railway-decarbonization-technology-implementation-strategy,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/california-net-zero-rail-2035,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/overview-low-and-zero-emission-technology-options-railway-motive-power,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/progress-rail-decarbonization-solutions,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/safety-testing-lithium-ion-batteries-military-applications,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/us-doe-vehicles-technology-office-approach-advancing-clean-energy-technologies-rail,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/advanced-locomotive-technology-and-rail-infrastructure-optimization-system,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/drivers-facility-considerations-and-economics-zero-emission-transition-rail,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/current-status-development-carbon-neutral-energy-conserving-rolling-stock-railway-systems,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/rail-decarbonization-its-journey,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/deutsche-bahns-global-decarbonization-strategies,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/europes-rail-joint-undertaking-decarbonization-plan,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/lessons-learned-and-best-practices-4-years-safe-operation-ilint-hydrogen-fueled-train,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/amtrak-strategy-net-zero-2050,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/safety-centric-design-hydrogen-tenders-mainline-freight,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/introduction-first-us-hydrogen-powered-train,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/csx-decarbonization-strategy-and-experience-trip-optimizer,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/issues-real-world-effectiveness-automatic-engine-start-stop-and-other-idle-reduction,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/maintenance-facility-retrofit-accommodate-sbcta-zero-emissions-multiple-unit,1
Conference & Presentations,Presentations,2023-05-16,https://railroads.dot.gov/elibrary/multi-decadal-decarbonization-pathways-us-freight-rail,1
Conference & Presentations,Presentations,2023-05-23,https://railroads.dot.gov/elibrary/apta-whitepaper-battery-electric-and-hydrogen-passenger-rail-equipment,1
Conference & Presentations,Presentations,2023-06-20,https://railroads.dot.gov/elibrary/fra-buy-america-and-related-requirements-webinar-presentation,1
Conference & Presentations,Presentations,2023-06-27,https://railroads.dot.gov/elibrary/us-environmental-protection-agencys-goals-decarbonization,1
Conference & Presentations,Presentations,2023-06-27,https://railroads.dot.gov/elibrary/fra-climate-and-sustainability-program,1
Conference & Presentations,Presentations,2023-06-29,https://railroads.dot.gov/elibrary/hydrogen-hybrid-switcher-locomotive-freight-movement-canada,1
Conference & Presentations,Presentations,2023-10-12,https://railroads.dot.gov/elibrary/corridor-id-program-post-selection-next-steps-and-service-development-plan-statement-work,1
Conference & Presentations,Presentations,2024-01-30,https://railroads.dot.gov/elibrary/impact-trainline-air-leakage-engine-efficiency-and-decarbonization,1
Conference & Presentations,Presentations,2024-08-22,https://railroads.dot.gov/elibrary/fra-office-research-development-and-technology-current-projects-2024-0,1
Emergency & Safety,Emergency Declarations,2008-08-28,https://railroads.dot.gov/elibrary/hurricane-gustave,1
Emergency & Safety,Emergency Declarations,2008-09-04,https://railroads.dot.gov/elibrary/hurricanes-hanna-and-ike,1
Emergency & Safety,Emergency Declarations,2008-09-26,https://railroads.dot.gov/elibrary/tropical-storm-kyle,1
Emergency & Safety,Emergency Declarations,2009-10-30,https://railroads.dot.gov/elibrary/midwest-storms,1
Emergency & Safety,Emergency Declarations,2010-05-07,https://railroads.dot.gov/elibrary/flooding-1,1
Emergency & Safety,Emergency Declarations,2010-06-30,https://railroads.dot.gov/elibrary/hurricane-alex,1
Emergency & Safety,Emergency Declarations,2011-03-24,https://railroads.dot.gov/elibrary/flooding-0,1
Emergency & Safety,Emergency Declarations,2011-05-02,https://railroads.dot.gov/elibrary/severe-weather,1
Emergency & Safety,Emergency Declarations,2011-06-13,https://railroads.dot.gov/elibrary/flooding,1
Emergency & Safety,Emergency Declarations,2011-08-24,https://railroads.dot.gov/elibrary/hurricane-irene,1
Emergency & Safety,Emergency Declarations,2011-08-27,https://railroads.dot.gov/elibrary/earthquake,1
Emergency & Safety,Emergency Declarations,2012-08-27,https://railroads.dot.gov/elibrary/tropical-storm-isaac,1
Emergency & Safety,Emergency Declarations,2013-02-08,https://railroads.dot.gov/elibrary/emergency-declaration-winter-storm-nemo,1
Emergency & Safety,Emergency Declarations,2013-02-21,https://railroads.dot.gov/elibrary/emergency-declaration-winter-storm-q,1
Emergency & Safety,Emergency Declarations,2013-09-13,https://railroads.dot.gov/elibrary/emergency-declaration-colorado,1
Emergency & Safety,Emergency Declarations,2013-10-04,https://railroads.dot.gov/elibrary/emergency-declaration-tropical-storm-karen,1
Emergency & Safety,Emergency Declarations,2013-12-06,https://railroads.dot.gov/elibrary/emergency-declaration-severe-winter-weather,1
Emergency & Safety,Emergency Declarations,2014-01-07,https://railroads.dot.gov/elibrary/emergency-declaration-extreme-cold-ice-severe-winter-weather,1
Emergency & Safety,Emergency Declarations,2014-07-02,https://railroads.dot.gov/elibrary/emergency-declaration-tropical-storm-arthur,1
Emergency & Safety,Emergency Declarations,2015-01-26,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-northeastern-severe-winter-weather,1
Emergency & Safety,Emergency Declarations,2016-01-22,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event,1
Emergency & Safety,Emergency Declarations,2016-03-16,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-0,1
Emergency & Safety,Emergency Declarations,2016-10-07,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-1,1
Emergency & Safety,Emergency Declarations,2017-05-05,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-2,1
Emergency & Safety,Emergency Declarations,2017-06-22,https://railroads.dot.gov/elibrary/fra-executive-directors-declaration-emergency-event,1
Emergency & Safety,Emergency Declarations,2017-08-24,https://railroads.dot.gov/elibrary/fra-acting-administrators-declaration-emergency-event,1
Emergency & Safety,Emergency Declarations,2017-09-06,https://railroads.dot.gov/elibrary/fra-acting-administrators-declaration-emergency-event-0,1
Emergency & Safety,Emergency Declarations,2017-10-06,https://railroads.dot.gov/elibrary/fra-acting-administrators-declaration-emergency-event-1,1
Emergency & Safety,Emergency Declarations,2018-09-04,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-tropical-storm-gordon,1
Emergency & Safety,Emergency Declarations,2018-09-11,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-hurricane-florence,1
Emergency & Safety,Emergency Declarations,2018-10-09,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-hurricane-michael,1
Emergency & Safety,Emergency Declarations,2019-01-31,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-winter-weather,1
Emergency & Safety,Emergency Declarations,2019-03-01,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-winter-weather-0,1
Emergency & Safety,Emergency Declarations,2019-03-19,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-extreme-flooding,1
Emergency & Safety,Emergency Declarations,2019-05-31,https://railroads.dot.gov/elibrary/fra-administrators-declaration-emergency-event-extreme-flooding-0,1
