series,subseries,date,url,pdf,author,description,keyword,file_name
Accidents & Fatalities,Accident Investigations,2007-04-14,https://railroads.dot.gov/elibrary/hq-2007-20-finalized,True,,"{'Accident Date': 'April 14, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Henry, NE\nUnited States', 'Accident Number': 'HQ-2007-20', 'Investigation Status': 'Finalized'}",,hq200720.pdf
Accidents & Fatalities,Accident Investigations,2007-04-23,https://railroads.dot.gov/elibrary/hq-2007-21-finalized,True,,"{'Accident Date': 'April 23, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Amtrak (ATK) / Canadian National Illinois Central (CNIC)', 'Location': 'SLEDGE, MS\nUnited States', 'Accident Number': 'HQ-2007-21', 'Investigation Status': 'Finalized'}",,hq200721.pdf
Accidents & Fatalities,Accident Investigations,2007-04-24,https://railroads.dot.gov/elibrary/hq-2007-22-finalized,True,,"{'Accident Date': 'April 24, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'ASHBY, NE\nUnited States', 'Accident Number': 'HQ-2007-22', 'Investigation Status': 'Finalized'}",,hq200722.pdf
Accidents & Fatalities,Accident Investigations,2007-04-26,https://railroads.dot.gov/elibrary/hq-2007-23-finalized,True,,"{'Accident Date': 'April 26, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Douglas, WY\nUnited States', 'Accident Number': 'HQ-2007-23', 'Investigation Status': 'Finalized'}",,hq200723.pdf
Accidents & Fatalities,Accident Investigations,2007-05-02,https://railroads.dot.gov/elibrary/hq-2007-24-finalized,True,,"{'Accident Date': 'May 2, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'M & B RR LLC (MNBR)', 'Location': 'MYRTLEWOOD, AL\nUnited States', 'Accident Number': 'HQ-2007-24', 'Investigation Status': 'Finalized'}",,hq200724.pdf
Accidents & Fatalities,Accident Investigations,2007-05-03,https://railroads.dot.gov/elibrary/hq-2007-25-finalized,True,,"{'Accident Date': 'May 3, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Amtrak (ATK) / Canadian National Illinois Central (CNIC)', 'Location': 'ONTARIO, CA\nUnited States', 'Accident Number': 'HQ-2007-25', 'Investigation Status': 'Finalized'}",,hq200725.pdf
Accidents & Fatalities,Accident Investigations,2007-05-08,https://railroads.dot.gov/elibrary/hq-2007-26-finalized,True,,"{'Accident Date': 'May 8, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'Riverbank, CA\nUnited States', 'Accident Number': 'HQ-2007-26', 'Investigation Status': 'Finalized'}",,hq200726.pdf
Accidents & Fatalities,Accident Investigations,2007-05-12,https://railroads.dot.gov/elibrary/hq-2007-27-finalized,True,,"{'Accident Date': 'May 12, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'RED OAK, IA\nUnited States', 'Accident Number': 'HQ-2007-27', 'Investigation Status': 'Finalized'}",,hq200727.pdf
Accidents & Fatalities,Accident Investigations,2007-05-14,https://railroads.dot.gov/elibrary/hq-2007-28-finalized,True,,"{'Accident Date': 'May 14, 2007', 'Accident Type': 'Rear End Collision (REC)', 'Railroad Name': 'Southeastern Pennsylvania Transportation Authority (SEPTA)', 'Location': 'PHILADELPHIA, PA\nUnited States', 'Accident Number': 'HQ-2007-28', 'Investigation Status': 'Finalized'}",,hq200728.pdf
Accidents & Fatalities,Accident Investigations,2007-05-16,https://railroads.dot.gov/elibrary/hq-2007-29-finalized,True,,"{'Accident Date': 'May 16, 2007', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'NISQUALLY, WA\nUnited States', 'Accident Number': 'HQ-2007-29', 'Investigation Status': 'Finalized'}",,hq200729.pdf
Accidents & Fatalities,Accident Investigations,2007-05-23,https://railroads.dot.gov/elibrary/hq-2007-30-finalized,True,,"{'Accident Date': 'May 23, 2007', 'Accident Type': 'Other Impact Accident (OTI)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Denver, CO\nUnited States', 'Accident Number': 'HQ-2007-30', 'Investigation Status': 'Finalized'}",,hq200730.pdf
Accidents & Fatalities,Accident Investigations,2007-05-24,https://railroads.dot.gov/elibrary/hq-2007-31-finalized,True,,"{'Accident Date': 'May 24, 2007', 'Accident Type': 'Rear End Collision (REC)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'BELVEDERE, MD\nUnited States', 'Accident Number': 'HQ-2007-31', 'Investigation Status': 'Finalized'}",,hq200731.pdf
Accidents & Fatalities,Accident Investigations,2007-05-31,https://railroads.dot.gov/elibrary/hq-2007-32-finalized,True,,"{'Accident Date': 'May 31, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'CASTLEBERRY, AL\nUnited States', 'Accident Number': 'HQ-2007-32', 'Investigation Status': 'Finalized'}",,hq200732.pdf
Accidents & Fatalities,Accident Investigations,2007-06-04,https://railroads.dot.gov/elibrary/hq-2007-33-finalized,True,,"{'Accident Date': 'June 4, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Casco, MN\nUnited States', 'Accident Number': 'HQ-2007-33', 'Investigation Status': 'Finalized'}",,hq200733.pdf
Accidents & Fatalities,Accident Investigations,2007-06-06,https://railroads.dot.gov/elibrary/hq-2007-34-finalized,True,,"{'Accident Date': 'June 6, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Tower, ND\nUnited States', 'Accident Number': 'HQ-2007-34', 'Investigation Status': 'Finalized'}",,hq200734.pdf
Accidents & Fatalities,Accident Investigations,2007-06-10,https://railroads.dot.gov/elibrary/hq-2007-36-finalized,True,,"{'Accident Date': 'June 10, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'CAMPBELLSBURG, KY\nUnited States', 'Accident Number': 'HQ-2007-36', 'Investigation Status': 'Finalized'}",,hq200736.pdf
Accidents & Fatalities,Accident Investigations,2007-06-10,https://railroads.dot.gov/elibrary/hq-2007-35-finalized,True,,"{'Accident Date': 'June 10, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Ennis, TX\nUnited States', 'Accident Number': 'HQ-2007-35', 'Investigation Status': 'Finalized'}",,hq200735.pdf
Accidents & Fatalities,Accident Investigations,2007-06-14,https://railroads.dot.gov/elibrary/hq-2007-37-finalized,True,,"{'Accident Date': 'June 14, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'BAYTOWN, TX\nUnited States', 'Accident Number': 'HQ-2007-37', 'Investigation Status': 'Finalized'}",,hq200737.pdf
Accidents & Fatalities,Accident Investigations,2007-06-21,https://railroads.dot.gov/elibrary/hq-2007-39-finalized,True,,"{'Accident Date': 'June 21, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Metro North Commuter RR Co. (MNCW)', 'Location': 'Milford, CT\nUnited States', 'Accident Number': 'HQ-2007-39', 'Investigation Status': 'Finalized'}",,hq200739.pdf
Accidents & Fatalities,Accident Investigations,2007-06-21,https://railroads.dot.gov/elibrary/hq-2007-38-finalized,True,,"{'Accident Date': 'June 21, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'BUCHANAN, VA\nUnited States', 'Accident Number': 'HQ-2007-38', 'Investigation Status': 'Finalized'}",,hq200738.pdf
Accidents & Fatalities,Accident Investigations,2007-06-26,https://railroads.dot.gov/elibrary/hq-2007-40-finalized,True,,"{'Accident Date': 'June 26, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Tama, IA\nUnited States', 'Accident Number': 'HQ-2007-40', 'Investigation Status': 'Finalized'}",,hq200740.pdf
Accidents & Fatalities,Accident Investigations,2007-07-06,https://railroads.dot.gov/elibrary/hq-2007-41-finalized,True,,"{'Accident Date': 'July 6, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Kansas City Southern (KCS)', 'Location': 'HARTFORD, IL\nUnited States', 'Accident Number': 'HQ-2007-41', 'Investigation Status': 'Finalized'}",,hq200741.pdf
Accidents & Fatalities,Accident Investigations,2007-07-16,https://railroads.dot.gov/elibrary/hq-2007-43-finalized,True,,"{'Accident Date': 'July 16, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'Plant City, FL\nUnited States', 'Accident Number': 'HQ-2007-43', 'Investigation Status': 'Finalized'}",,hq200743.pdf
Accidents & Fatalities,Accident Investigations,2007-07-16,https://railroads.dot.gov/elibrary/hq-2007-42-finalized,True,,"{'Accident Date': 'July 16, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'LAKELAND, FL\nUnited States', 'Accident Number': 'HQ-2007-42', 'Investigation Status': 'Finalized'}",,hq200742.pdf
Accidents & Fatalities,Accident Investigations,2007-07-19,https://railroads.dot.gov/elibrary/hq-2007-45-finalized,True,,"{'Accident Date': 'July 19, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'SHAFTER, CA\nUnited States', 'Accident Number': 'HQ-2007-45', 'Investigation Status': 'Finalized'}",,hq200745.pdf
Accidents & Fatalities,Accident Investigations,2007-07-19,https://railroads.dot.gov/elibrary/hq-2007-44-finalized,True,,"{'Accident Date': 'July 19, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Sikeston, MO\nUnited States', 'Accident Number': 'HQ-2007-44', 'Investigation Status': 'Finalized'}",,hq200744.pdf
Accidents & Fatalities,Accident Investigations,2007-07-23,https://railroads.dot.gov/elibrary/hq-2007-47-finalized,True,,"{'Accident Date': 'July 23, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'THOMASVILLE, AL\nUnited States', 'Accident Number': 'HQ-2007-47', 'Investigation Status': 'Finalized'}",,hq200747.pdf
Accidents & Fatalities,Accident Investigations,2007-07-23,https://railroads.dot.gov/elibrary/hq-2007-46-finalized,True,,"{'Accident Date': 'July 23, 2007', 'Accident Type': 'Other Impact Accident (OTI)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'WATERTOWN, NY\nUnited States', 'Accident Number': 'HQ-2007-46', 'Investigation Status': 'Finalized'}",,hq200746.pdf
Accidents & Fatalities,Accident Investigations,2007-07-26,https://railroads.dot.gov/elibrary/hq-2007-48-finalized,True,,"{'Accident Date': 'July 26, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'LUMBERTON, NC\nUnited States', 'Accident Number': 'HQ-2007-48', 'Investigation Status': 'Finalized'}",,hq200748.pdf
Accidents & Fatalities,Accident Investigations,2007-08-08,https://railroads.dot.gov/elibrary/hq-2007-49-finalized,True,,"{'Accident Date': 'August 8, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Kansas City Southern (KCS)', 'Location': 'Aguadulce, TX\nUnited States', 'Accident Number': 'HQ-2007-49', 'Investigation Status': 'Finalized'}",,hq200749.pdf
Accidents & Fatalities,Accident Investigations,2007-08-22,https://railroads.dot.gov/elibrary/hq-2007-50-finalized,True,,"{'Accident Date': 'August 22, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'Houston, TX\nUnited States', 'Accident Number': 'HQ-2007-50', 'Investigation Status': 'Finalized'}",,hq200750.pdf
Accidents & Fatalities,Accident Investigations,2007-09-18,https://railroads.dot.gov/elibrary/hq-2007-51-finalized,True,,"{'Accident Date': 'September 18, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'New Mexico Rail Runner Express (NMRX)', 'Location': 'Los Chavez, NM\nUnited States', 'Accident Number': 'HQ-2007-51', 'Investigation Status': 'Finalized'}",,hq200751.pdf
Accidents & Fatalities,Accident Investigations,2007-09-25,https://railroads.dot.gov/elibrary/hq-2007-52-finalized,True,,"{'Accident Date': 'September 25, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Helper, UT\nUnited States', 'Accident Number': 'HQ-2007-52', 'Investigation Status': 'Finalized'}",,hq200752.pdf
Accidents & Fatalities,Accident Investigations,2007-09-26,https://railroads.dot.gov/elibrary/hq-2007-54-finalized,True,,"{'Accident Date': 'September 26, 2007', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'COLUMBUS, OH\nUnited States', 'Accident Number': 'HQ-2007-54', 'Investigation Status': 'Finalized'}",,hq200754.pdf
Accidents & Fatalities,Accident Investigations,2007-09-26,https://railroads.dot.gov/elibrary/hq-2007-53-finalized,True,,"{'Accident Date': 'September 26, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Iowa Chicago & Eastern RR Co. (ICE)', 'Location': 'Monona, IA\nUnited States', 'Accident Number': 'HQ-2007-53', 'Investigation Status': 'Finalized'}",,hq200753.pdf
Accidents & Fatalities,Accident Investigations,2007-10-01,https://railroads.dot.gov/elibrary/hq-2007-56-finalized,True,,"{'Accident Date': 'October 1, 2007', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'Norfolk Southern (NS) / Alabama & Gulf Coast Rwy LLC (AGR)', 'Location': 'Boligee, AL\nUnited States', 'Accident Number': 'HQ-2007-56', 'Investigation Status': 'Finalized'}",,hq200756.pdf
Accidents & Fatalities,Accident Investigations,2007-10-01,https://railroads.dot.gov/elibrary/hq-2007-55-finalized,True,,"{'Accident Date': 'October 1, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Amtrak (ATK) /Union Pacific (UP)', 'Location': 'MARTINEZ, CA\nUnited States', 'Accident Number': 'HQ-2007-55', 'Investigation Status': 'Finalized'}",,hq200755.pdf
Accidents & Fatalities,Accident Investigations,2007-10-10,https://railroads.dot.gov/elibrary/hq-2007-57-finalized,True,,"{'Accident Date': 'October 10, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'PAINESVILLE, OH\nUnited States', 'Accident Number': 'HQ-2007-57', 'Investigation Status': 'Finalized'}",,hq200757.pdf
Accidents & Fatalities,Accident Investigations,2007-10-12,https://railroads.dot.gov/elibrary/hq-2007-58-finalized,True,,"{'Accident Date': 'October 12, 2007', 'Accident Type': 'Other Impact Accident (OTI)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'MOTLEY, MN\nUnited States', 'Accident Number': 'HQ-2007-58', 'Investigation Status': 'Finalized'}",,hq200758.pdf
Accidents & Fatalities,Accident Investigations,2007-10-13,https://railroads.dot.gov/elibrary/hq-2007-59-finalized,True,,"{'Accident Date': 'October 13, 2007', 'Accident Type': 'Raking Collision (RKC)', 'Railroad Name': 'Northern Indiana Commuter Transportation District (NICD)', 'Location': 'MICHIGAN CITY, IN\nUnited States', 'Accident Number': 'HQ-2007-59', 'Investigation Status': 'Finalized'}",,hq200759.pdf
Accidents & Fatalities,Accident Investigations,2007-10-18,https://railroads.dot.gov/elibrary/hq-2007-62-finalized,True,,"{'Accident Date': 'October 18, 2007', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'DeQueen & Eastern RR Co. (DQE)', 'Location': 'WRIGHT CITY, OK\nUnited States', 'Accident Number': 'HQ-2007-62', 'Investigation Status': 'Finalized'}",,hq200762.pdf
Accidents & Fatalities,Accident Investigations,2007-10-18,https://railroads.dot.gov/elibrary/hq-2007-61-finalized,True,,"{'Accident Date': 'October 18, 2007', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Houston, TX\nUnited States', 'Accident Number': 'HQ-2007-61', 'Investigation Status': 'Finalized'}",,hq200761.pdf
Accidents & Fatalities,Accident Investigations,2007-10-18,https://railroads.dot.gov/elibrary/hq-2007-60-finalized,True,,"{'Accident Date': 'October 18, 2007', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Kansas City, KS\nUnited States', 'Accident Number': 'HQ-2007-60', 'Investigation Status': 'Finalized'}",,hq200760.pdf
Accidents & Fatalities,Accident Investigations,2007-10-20,https://railroads.dot.gov/elibrary/hq-2007-64-finalized,True,,"{'Accident Date': 'October 20, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'Grand Ridge, FL\nUnited States', 'Accident Number': 'HQ-2007-64', 'Investigation Status': 'Finalized'}",,hq200764.pdf
Accidents & Fatalities,Accident Investigations,2007-10-20,https://railroads.dot.gov/elibrary/hq-2007-63-finalized,True,,"{'Accident Date': 'October 20, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'LAWRENCE, AR\nUnited States', 'Accident Number': 'HQ-2007-63', 'Investigation Status': 'Finalized'}",,hq200763.pdf
Accidents & Fatalities,Accident Investigations,2007-10-29,https://railroads.dot.gov/elibrary/hq-2007-66-finalized,True,,"{'Accident Date': 'October 29, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'ELLINOR, KS\nUnited States', 'Accident Number': 'HQ-2007-66', 'Investigation Status': 'Finalized'}",,hq200766.pdf
Accidents & Fatalities,Accident Investigations,2007-10-29,https://railroads.dot.gov/elibrary/hq-2007-65-finalized,True,,"{'Accident Date': 'October 29, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Clara City, MN\nUnited States', 'Accident Number': 'HQ-2007-65', 'Investigation Status': 'Finalized'}",,hq200765.pdf
Accidents & Fatalities,Accident Investigations,2007-11-01,https://railroads.dot.gov/elibrary/hq-2007-68-finalized,True,,"{'Accident Date': 'November 1, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'Richmond, VA\nUnited States', 'Accident Number': 'HQ-2007-68', 'Investigation Status': 'Finalized'}",,hq200768.pdf
Accidents & Fatalities,Accident Investigations,2007-11-01,https://railroads.dot.gov/elibrary/hq-2007-67-finalized,True,,"{'Accident Date': 'November 1, 2007', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'GOODLETSVILLE, TN\nUnited States', 'Accident Number': 'HQ-2007-67', 'Investigation Status': 'Finalized'}",,hq200767.pdf
